23211;1;NULL;Rebekah;Kovár;1
22378;7;NULL;Rebekah;Malhotra;0
14043;1;NULL;Mary;Gonzalez;1
23879;6;NULL;Amber;Gonzalez;0
25536;8;NULL;Rebekah;Sai;1
22939;9;NULL;Rebekah;Arthur;0
27376;1;NULL;Courtney;Gonzalez;0
17690;4;NULL;Jenna;Gonzalez;0
13272;1;NULL;Jordan;Gonzalez;0
28335;4;NULL;Rebekah;Srini;2
15919;10;NULL;Rebekah;Prasad;1
27257;4;NULL;Rebekah;Sara;0
21301;1;NULL;Sierra;Gonzalez;0
18059;1;NULL;Bailey;Gonzalez;0
23110;4;NULL;Mackenzie;Gonzalez;2
28321;9;NULL;Arturo;Wu;1
22454;10;NULL;Rebekah;Raman;0
15872;6;NULL;Gabriella;Gonzalez;1
26030;9;NULL;Rebekah;Subram;2
20788;4;NULL;Sara;Gonzalez;1
15262;9;NULL;Jan;Gonzalez;0
27419;6;NULL;Rebekah;Mehta;1
22228;1;NULL;Katelyn;Gonzalez;1
15644;9;NULL;Savannah;Gonzalez;0
21895;9;NULL;Kaylee;Gonzalez;1
11745;1;NULL;Allison;Gonzalez;0
14007;9;NULL;Rebekah;Garcia;0
22891;4;NULL;Andrea;Gonzalez;2
12058;4;NULL;Chloe;Nelson;0
23970;7;NULL;Rebekah;Fernandez;0
11102;9;NULL;Julia;Nelson;0
24017;8;NULL;Rebekah;Lopez;0
17147;6;NULL;Jennifer;Nelson;0
12721;8;NULL;Rebekah;Martinez;0
24276;9;NULL;Kaitlyn;Nelson;0
20501;1;NULL;Morgan;Nelson;1
16927;9;NULL;Rebekah;Gonzalez;0
24236;1;NULL;Isabella;Nelson;2
22928;9;NULL;Natalie;Nelson;0
19209;1;NULL;Alexandra;Nelson;1
13439;4;NULL;Arturo;Lin;0
21910;8;NULL;Rebekah;Perez;0
27962;7;NULL;Rebekah;Martin;0
28021;6;NULL;Katherine;Nelson;1
13486;6;NULL;Rebekah;Gomez;0
12788;4;NULL;Amanda;Nelson;2
23115;4;NULL;Stephanie;Nicholls;2
13520;9;NULL;Carol;Nelson;0
15393;4;NULL;Rebekah;Ruiz;0
25623;1;NULL;Maria;Oliver;0
21378;9;NULL;Rebekah;Diaz;0
27185;10;NULL;Haley;Nelson;0
13753;4;NULL;Rebecca;Nicholls;2
24711;8;NULL;Rebekah;Hernandez;0
19919;10;NULL;Rebekah;Johnsen;0
26121;4;NULL;Madeline;Nelson;1
14170;7;NULL;Rebekah;Moreno;2
16664;9;NULL;Sophia;Nelson;1
28396;8;NULL;Rebekah;Munoz;0
27910;9;NULL;Arturo;Zhou;1
14825;8;NULL;Rebekah;Alonso;1
13107;9;NULL;Mary;Nelson;1
28799;4;NULL;Amber;Nelson;0
14746;4;NULL;Courtney;Nelson;0
26413;7;NULL;Rebekah;Romero;0
21448;4;NULL;Jenna;Nelson;0
26965;7;NULL;Jordan;Nelson;0
24790;4;NULL;Rebekah;Navarro;0
16450;7;NULL;Rebekah;Gutierrez;1
16132;6;NULL;Sierra;Nelson;1
28711;7;NULL;Rebekah;Torres;1
20461;4;NULL;Mackenzie;Nelson;0
27877;9;NULL;Rebekah;Dominguez;1
19897;4;NULL;Gabriella;Nelson;0
19304;8;NULL;Sara;Nelson;0
15784;9;NULL;Rebekah;Vazquez;1
21357;1;NULL;Jada;Nelson;0
18149;10;NULL;Rebekah;Blanco;2
21462;4;NULL;Katelyn;Nelson;0
11680;1;NULL;Kaylee;Nelson;1
14130;9;NULL;Rebekah;Serrano;0
28802;6;NULL;Allison;Nelson;0
14142;8;NULL;Damien;Zheng;0
20727;8;NULL;Arturo;Ye;2
27984;9;NULL;Rebekah;Ramos;2
29377;8;NULL;Rebekah;Carlson;2
13649;9;NULL;Rebekah;Suarez;0
23836;4;NULL;Chloe;Carter;0
23075;4;NULL;Rebekah;Sandberg;0
28249;1;NULL;Julia;Carter;0
13890;1;NULL;Jennifer;Carter;1
24699;10;NULL;Rebekah;Rubio;0
12972;6;NULL;Carolyn;Suri;0
20739;1;NULL;Kaitlyn;Carter;1
16459;10;NULL;Carolyn;Kapoor;0
21420;4;NULL;Isabella;Carter;2
23799;4;NULL;Carolyn;Chandra;0
16079;4;NULL;Natalie;Carter;0
23126;4;NULL;Carolyn;Van;0
19425;10;NULL;Arturo;Zhao;0
20910;7;NULL;Carolyn;Malhotra;0
19980;1;NULL;Alexandra;Carter;2
12959;6;NULL;Sydney;Carter;1
11861;6;NULL;Katherine;Carter;0
11041;4;NULL;Amanda;Carter;0
25583;8;NULL;Carolyn;Arthur;0
23184;4;NULL;Hailey;Carter;0
11289;4;NULL;Maria;Carter;0
26222;10;NULL;Carolyn;Madan;1
16596;7;NULL;Gabrielle;Carter;0
17694;4;NULL;Joan;Carter;0
27371;9;NULL;Carolyn;Srini;1
27522;6;NULL;Madeline;Carter;0
25230;9;NULL;Sophia;Carter;1
16821;8;NULL;Mary;Carter;0
24390;1;NULL;Carolyn;Prasad;0
16679;9;NULL;Amber;Carter;0
21829;10;NULL;Carolyn;Rana;1
24067;8;NULL;Carolyn;Raman;2
27578;4;NULL;Courtney;Carter;1
17274;1;NULL;Arturo;Lu;2
26052;1;NULL;Carolyn;Subram;0
11950;4;NULL;Jordan;Carter;0
28205;9;NULL;Carolyn;Mehta;0
20999;9;NULL;Carolyn;Garcia;0
29302;9;NULL;Carolyn;Fernandez;0
20328;4;NULL;Sierra;Carter;2
21332;6;NULL;Bailey;Carter;0
15845;1;NULL;Mackenzie;Carter;1
25668;10;NULL;Carolyn;Lopez;0
12983;4;NULL;Gabriella;Carter;2
24572;8;NULL;Carolyn;Martinez;0
18060;1;NULL;Sara;Carter;2
22407;9;NULL;Carolyn;Gonzalez;2
21002;9;NULL;Carolyn;Rodriguez;0
13338;4;NULL;Jada;Carter;1
11268;4;NULL;Katelyn;Carter;2
24105;7;NULL;Carolyn;Sanchez;0
12090;6;NULL;Savannah;Carter;0
17412;1;NULL;Kaylee;Carter;2
26228;8;NULL;Carolyn;Perez;0
21756;4;NULL;Allison;Carter;1
13619;9;NULL;Arturo;Xu;0
12652;10;NULL;Carolyn;Martin;0
17529;1;NULL;Chloe;Mitchell;0
25789;7;NULL;Julia;Mitchell;1
12512;8;NULL;Carolyn;Gomez;1
27863;9;NULL;Carolyn;Ruiz;1
24360;9;NULL;Carolyn;Diaz;0
18311;4;NULL;Jennifer;Mitchell;0
18130;8;NULL;Kaitlyn;Mitchell;0
14908;1;NULL;Morgan;Mitchell;2
18754;4;NULL;Isabella;Mitchell;0
23165;4;NULL;Natalie;Mitchell;0
14455;6;NULL;Alexandra;Mitchell;0
16209;7;NULL;Carolyn;Alvarez;0
29026;4;NULL;Sydney;Mitchell;0
23204;1;NULL;Katherine;Mitchell;1
20683;4;NULL;Amanda;Mitchell;0
28369;8;NULL;Carolyn;Moreno;0
13896;1;NULL;Hailey;Mitchell;0
27404;6;NULL;Maria;Mitchell;1
17315;9;NULL;Carolyn;Munoz;0
14584;4;NULL;Gabrielle;Mitchell;0
20462;4;NULL;Haley;Mitchell;0
27902;8;NULL;Carolyn;Alonso;0
12424;1;NULL;Rebecca;Mitchell;0
28273;4;NULL;Madeline;Mitchell;0
17949;7;NULL;Sophia;Mitchell;2
13216;4;NULL;Mary;Mitchell;0
11498;6;NULL;Arturo;Sun;0
15011;4;NULL;Amber;Mitchell;0
11069;9;NULL;Carolyn;Navarro;0
17537;4;NULL;Courtney;Mitchell;1
20131;7;NULL;Carolyn;Gutierrez;0
15261;9;NULL;Carolyn;Torres;0
13226;1;NULL;Jenna;Mitchell;1
22653;10;NULL;Carolyn;Dominguez;1
23094;9;NULL;Carolyn;Gill;2
26706;6;NULL;Bailey;Mitchell;0
23650;9;NULL;Carolyn;Vazquez;0
22478;8;NULL;Carolyn;Browning;0
17013;1;NULL;Gabriella;Mitchell;2
17222;7;NULL;Carolyn;Serrano;1
11783;4;NULL;Sara;Mitchell;1
17926;9;NULL;Carolyn;Ramos;2
24575;10;NULL;Arturo;Zhu;0
23828;4;NULL;Carolyn;Carlson;0
18222;9;NULL;Carolyn;Suarez;2
11851;4;NULL;Jada;Mitchell;0
25023;4;NULL;Carolyn;Sanz;0
24496;6;NULL;Katelyn;Mitchell;0
20938;10;NULL;Carolyn;Rowe;0
24281;9;NULL;Marie;Suri;0
26115;6;NULL;Savannah;Mitchell;0
14566;6;NULL;Kaylee;Mitchell;2
25284;4;NULL;Allison;Mitchell;0
12374;7;NULL;Marie;Kapoor;2
21598;1;NULL;Chloe;Perez;0
25775;10;NULL;Marie;Chandra;0
22397;7;NULL;Marie;Patel;0
21012;10;NULL;Marie;Vance;0
19913;7;NULL;Jennifer;Perez;2
12081;6;NULL;Kaitlyn;Perez;0
24024;8;NULL;Marie;Malhotra;0
28714;9;NULL;Arturo;Gao;0
24582;10;NULL;Marie;Sai;1
25978;4;NULL;Morgan;Perez;1
28541;7;NULL;Isabella;Perez;1
16896;4;NULL;Natalie;Perez;2
28855;4;NULL;Alexandra;Perez;0
22117;6;NULL;Sydney;Perez;1
22079;6;NULL;Katherine;Perez;0
12483;7;NULL;Amanda;Perez;1
19694;1;NULL;Stephanie;Perez;2
22844;9;NULL;Marie;Arun;1
27769;7;NULL;Marie;Madan;2
13246;4;NULL;Hailey;Perez;0
18072;1;NULL;Maria;Perez;0
18808;4;NULL;Gabrielle;Perez;0
19813;1;NULL;Rebecca;Perez;0
15513;1;NULL;Madeline;Perez;1
27308;10;NULL;Marie;Rana;1
20327;4;NULL;Sophia;Perez;0
26610;4;NULL;Mary;Perez;1
24157;7;NULL;Marie;Subram;0
13318;6;NULL;Amber;Perez;0
12628;7;NULL;Arturo;Ma;1
29102;9;NULL;Marie;Mehta;0
24658;1;NULL;Jenna;Perez;0
27953;10;NULL;Marie;Garcia;2
28929;9;NULL;Marie;Fernandez;1
29267;6;NULL;Jordan;Perez;0
26778;1;NULL;Sierra;Perez;0
16192;10;NULL;Marie;Lopez;2
27069;4;NULL;Gabriella;Perez;2
16273;7;NULL;Marie;Martinez;0
19160;4;NULL;Sara;Perez;0
17168;1;NULL;Jada;Perez;0
15525;4;NULL;Marie;Gonzalez;2
11656;4;NULL;Katelyn;Perez;2
17036;6;NULL;Savannah;Perez;1
17960;10;NULL;Marie;Rodriguez;0
21641;4;NULL;Kaylee;Perez;1
22924;9;NULL;Marie;Sanchez;0
27533;4;NULL;Allison;Perez;0
23722;4;NULL;Andrea;Perez;0
14913;4;NULL;Chloe;Roberts;0
21942;1;NULL;Julia;Roberts;0
13996;9;NULL;Marie;Perez;0
11447;9;NULL;Jennifer;Roberts;1
23616;8;NULL;Karen;Roberts;0
14151;7;NULL;Marie;Martin;0
14268;4;NULL;Isabella;Roberts;2
24542;7;NULL;Arturo;Liang;2
25795;8;NULL;Marie;Gomez;1
14434;4;NULL;Sophia;Hill;1
27498;9;NULL;Marie;Ruiz;0
25622;1;NULL;Mary;Hill;0
15333;4;NULL;Marie;Diaz;0
14596;4;NULL;Amber;Hill;0
20947;10;NULL;Marie;Alvarez;0
27262;1;NULL;Courtney;Hill;2
24176;9;NULL;Marie;Jimenez;0
23153;4;NULL;Jenna;Hill;0
27739;6;NULL;Marie;Moreno;0
24206;8;NULL;Marie;Munoz;0
20001;1;NULL;Jordan;Hill;0
20343;1;NULL;Sierra;Hill;1
25767;1;NULL;Bailey;Hill;1
20424;9;NULL;Marie;Romero;0
19576;9;NULL;Mackenzie;Hill;2
26364;10;NULL;Gabriella;Hill;0
17011;4;NULL;Sara;Hill;0
20941;7;NULL;Arturo;Guo;0
15338;4;NULL;Marie;Navarro;0
29431;10;NULL;Marie;Gutierrez;2
23581;4;NULL;Jan;Hill;0
26945;7;NULL;Katelyn;Hill;0
12409;4;NULL;Savannah;Hill;0
23925;8;NULL;Marie;Torres;0
22431;7;NULL;Marie;Dominguez;1
11383;7;NULL;Marie;Gill;0
11918;9;NULL;Kaylee;Hill;0
21899;9;NULL;Marie;Vazquez;0
26372;10;NULL;Marie;Browning;2
14201;7;NULL;Marie;Serrano;0
14308;9;NULL;Marie;Ramos;2
29311;9;NULL;Marie;Carlson;1
12029;4;NULL;Damien;Hu;0
29369;10;NULL;Arturo;He;0
29429;7;NULL;Marie;Suarez;0
21281;4;NULL;Andrea;Hill;0
13600;10;NULL;Marie;Sanz;1
20618;9;NULL;Marie;Rubio;0
27078;4;NULL;Chloe;Scott;0
16154;4;NULL;Jennifer;Scott;0
18007;10;NULL;Michele;Suri;2
12159;6;NULL;Kaitlyn;Scott;0
22163;4;NULL;Morgan;Scott;0
21016;8;NULL;Michele;Kapoor;0
26123;4;NULL;Isabella;Scott;2
18764;4;NULL;Natalie;Scott;0
16257;7;NULL;Michele;Chandra;0
17386;1;NULL;Alexandra;Scott;0
15611;7;NULL;Michele;Patel;0
25187;1;NULL;Sydney;Scott;1
14551;8;NULL;Michele;Vance;1
13380;4;NULL;Katherine;Scott;0
26896;10;NULL;Michele;Malhotra;0
20652;1;NULL;Amanda;Scott;1
22836;8;NULL;Michele;Sai;0
18518;1;NULL;Stephanie;Scott;0
11467;9;NULL;Arturo;Zheng;0
18505;4;NULL;Carol;Scott;1
19065;8;NULL;Michele;Arun;0
12676;9;NULL;Michele;Madan;0
18639;1;NULL;Maria;Scott;1
27061;6;NULL;Gabrielle;Scott;0
18871;6;NULL;Ruben;Rubio;2
13701;6;NULL;Haley;Scott;1
21087;8;NULL;Rebecca;Scott;2
17964;8;NULL;Darren;Suri;0
23125;1;NULL;Madeline;Scott;0
23353;1;NULL;Sophia;Scott;0
20957;7;NULL;Darren;Kapoor;2
25624;1;NULL;Mary;Scott;0
20698;4;NULL;Darren;Chandra;1
17673;4;NULL;Amber;Scott;2
26990;8;NULL;Darren;Patel;1
14740;4;NULL;Jenna;Scott;0
22563;8;NULL;Darren;Weber;1
25420;1;NULL;Jordan;Scott;1
14663;4;NULL;Arturo;Hu;2
20245;9;NULL;Darren;Malhotra;1
25457;7;NULL;Darren;Sai;0
29219;4;NULL;Darren;Arun;0
12149;1;NULL;Bailey;Scott;0
26355;7;NULL;Darren;Madan;2
25676;10;NULL;Mackenzie;Scott;0
15591;9;NULL;Darren;Srini;2
25378;1;NULL;Gabriella;Scott;1
12372;9;NULL;Darren;Prasad;0
19317;7;NULL;Sara;Scott;0
16221;1;NULL;Darren;Saunders;0
29278;4;NULL;Janet;Scott;0
17257;9;NULL;Darren;Rana;0
13446;4;NULL;Katelyn;Scott;1
22315;10;NULL;Darren;Raman;0
16081;4;NULL;Arturo;Cai;0
28716;9;NULL;Darren;Garcia;2
16929;9;NULL;Savannah;Scott;1
28992;6;NULL;Darren;Fernandez;0
21793;1;NULL;Kaylee;Scott;0
29081;9;NULL;Darren;Lopez;0
14497;6;NULL;Allison;Scott;2
24204;8;NULL;Darren;Gonzalez;0
18499;1;NULL;Darren;Rodriguez;0
14658;6;NULL;Chloe;Green;1
18874;1;NULL;Julia;Green;2
12502;10;NULL;Darren;Sanchez;1
12571;9;NULL;Jennifer;Green;2
16650;1;NULL;Kaitlyn;Green;0
28469;10;NULL;Morgan;Green;0
29396;8;NULL;Arturo;Zeng;2
22695;10;NULL;Darren;Martin;0
26620;6;NULL;Isabella;Green;0
20435;4;NULL;Natalie;Green;0
27835;7;NULL;Darren;Ruiz;2
28269;4;NULL;Alexandra;Green;1
16327;8;NULL;Darren;Diaz;2
23522;9;NULL;Sydney;Green;1
15949;4;NULL;Katherine;Green;0
21808;4;NULL;Amanda;Green;0
18709;9;NULL;Darren;Hernandez;1
24113;7;NULL;Stephanie;Green;0
20542;4;NULL;Hailey;Green;0
14838;8;NULL;Darren;Alvarez;0
21815;6;NULL;Gabrielle;Green;1
28931;9;NULL;Darren;Jiménez;1
15834;1;NULL;Rebecca;Green;0
16240;4;NULL;Madeline;Green;0
24977;6;NULL;Sophia;Green;0
23622;8;NULL;Darren;Moreno;0
14750;4;NULL;Mary;Green;1
23539;9;NULL;Darren;Munoz;0
27501;9;NULL;Darren;Alonso;0
14651;1;NULL;Amber;Green;1
14367;1;NULL;Courtney;Green;0
19195;10;NULL;Darren;Romero;0
11527;4;NULL;Jenna;Green;0
27915;4;NULL;Jordan;Green;0
24222;1;NULL;Sierra;Green;0
19203;4;NULL;Darren;Navarro;0
21685;1;NULL;Bailey;Green;0
25714;9;NULL;Darren;Gutierrez;1
18467;9;NULL;Darren;Townsend;0
28073;6;NULL;Mackenzie;Green;2
28035;6;NULL;Gabriella;Green;0
13966;9;NULL;Darren;Dominguez;0
21657;1;NULL;Sara;Green;0
11408;10;NULL;Darren;Gill;1
26710;4;NULL;Jan;Green;0
27811;8;NULL;Darren;Vazquez;0
14382;4;NULL;Darren;Blanco;0
19295;7;NULL;Katelyn;Green;1
29196;9;NULL;Darren;Serrano;0
25470;10;NULL;Darren;Ramos;1
29253;4;NULL;Savannah;Green;0
26185;6;NULL;Kaylee;Green;0
16111;1;NULL;Allison;Green;1
28102;9;NULL;Arturo;Deng;1
29478;10;NULL;Darren;Carlson;0
21326;4;NULL;Andrea;Green;0
19481;7;NULL;Darren;Suarez;1
19410;1;NULL;Chloe;Adams;1
20884;7;NULL;Darren;Schmidt;2
26073;6;NULL;Julia;Adams;0
16548;7;NULL;Darren;Rubio;2
15687;7;NULL;Jay;Suri;0
21956;9;NULL;Jay;Kapoor;0
15362;6;NULL;Jennifer;Adams;2
11869;6;NULL;Kaitlyn;Adams;0
12663;7;NULL;Morgan;Adams;0
15411;4;NULL;Jay;Chandra;0
15715;9;NULL;Isabella;Adams;1
11217;1;NULL;Natalie;Adams;1
29170;4;NULL;Alexandra;Adams;0
22213;9;NULL;Jay;Patel;0
27367;9;NULL;Sydney;Adams;0
25244;9;NULL;Jay;Weber;0
14159;10;NULL;Jay;Malhotra;0
23518;6;NULL;Katherine;Adams;2
16389;8;NULL;Arturo;Shen;0
23427;9;NULL;Jay;Sai;0
12694;9;NULL;Jay;Arthur;1
20156;9;NULL;Jay;Madan;0
18326;9;NULL;Jay;Srini;0
11971;4;NULL;Amanda;Adams;1
15284;4;NULL;Jay;Prasad;2
13462;1;NULL;Jay;Sara;0
14042;1;NULL;Stephanie;Adams;1
19421;7;NULL;Jay;Rana;1
12154;6;NULL;Hailey;Adams;0
13618;9;NULL;Jay;Raman;1
22734;4;NULL;Maria;Adams;1
11172;1;NULL;Gabrielle;Adams;0
24786;6;NULL;Haley;Adams;0
17644;10;NULL;Rebecca;Adams;0
26641;4;NULL;Arturo;Xie;2
15035;9;NULL;Jay;Mehta;0
12488;7;NULL;Jay;Garcia;2
20155;9;NULL;Jay;Fernandez;2
12950;1;NULL;Mary;Adams;2
19965;9;NULL;Jay;Lopez;2
24592;9;NULL;Jay;Martinez;2
26746;9;NULL;Amber;Adams;1
18075;4;NULL;Courtney;Adams;0
14238;9;NULL;Jay;Gonzalez;0
27311;7;NULL;Jenna;Adams;2
28411;10;NULL;Jay;Rodriguez;2
16377;4;NULL;Jordan;Adams;0
28047;1;NULL;Jay;Sanchez;0
13280;1;NULL;Bailey;Adams;0
14640;6;NULL;Mackenzie;Adams;0
18624;7;NULL;Jay;Perez;2
24758;1;NULL;Gabriella;Adams;0
16986;1;NULL;Sara;Adams;2
24979;1;NULL;Jada;Adams;0
16877;1;NULL;Katelyn;Adams;0
19597;9;NULL;Jay;Martin;0
17637;8;NULL;Arturo;Tang;0
26232;10;NULL;Jay;Gomez;0
23536;9;NULL;Savannah;Adams;0
24013;7;NULL;Jay;Ruiz;0
17548;4;NULL;Kaylee;Adams;0
19419;7;NULL;Allison;Adams;2
16692;9;NULL;Jay;Diaz;2
16845;4;NULL;Andrea;Adams;1
27383;4;NULL;Jay;Hernandez;1
21324;4;NULL;Chloe;Baker;2
24650;4;NULL;Julia;Baker;0
29171;1;NULL;Jay;Alvarez;0
11800;1;NULL;Jennifer;Baker;2
13232;1;NULL;Kaitlyn;Baker;0
18833;4;NULL;Morgan;Baker;2
14356;4;NULL;Isabella;Baker;1
21528;8;NULL;Jay;Moreno;0
13822;8;NULL;Jay;Moyer;0
17437;4;NULL;Natalie;Baker;2
15675;8;NULL;Jay;Alonso;0
26586;1;NULL;Alexandra;Baker;1
22093;1;NULL;Sydney;Baker;0
19334;10;NULL;Katherine;Baker;0
13099;5;NULL;Jay;Romero;1
16399;8;NULL;Arturo;Xu;0
17813;10;NULL;Jay;Nicholls;2
23589;4;NULL;Amanda;Baker;2
15287;1;NULL;Stephanie;Baker;0
13155;9;NULL;Jay;Gutierrez;0
16378;1;NULL;Hailey;Baker;0
16388;7;NULL;Jay;Torres;0
21857;10;NULL;Jay;Dominguez;1
15911;1;NULL;Maria;Baker;0
14618;1;NULL;Gabrielle;Baker;0
27975;9;NULL;Jay;Gill;1
29036;1;NULL;Rebecca;Baker;0
19130;4;NULL;Madeline;Baker;2
24036;8;NULL;Jay;Vazquez;1
16356;4;NULL;Sophia;Baker;0
20306;4;NULL;Mary;Baker;2
24251;9;NULL;Jay;Browning;0
14634;1;NULL;Amber;Baker;0
16474;8;NULL;Jay;Serrano;2
18988;4;NULL;Courtney;Baker;2
21882;9;NULL;Jay;Ramos;0
15951;1;NULL;Jenna;Baker;0
11504;4;NULL;Jordan;Baker;0
20264;9;NULL;Jay;Carlson;1
19465;7;NULL;Sierra;Baker;0
26271;4;NULL;Bailey;Baker;0
22461;10;NULL;Arturo;Luo;0
11470;8;NULL;Jay;Suarez;0
28503;10;NULL;Jay;Sanz;1
15179;9;NULL;Jay;Rubio;2
16563;10;NULL;Mackenzie;Baker;0
27957;10;NULL;Tabitha;Suri;1
17404;6;NULL;Gabriella;Baker;0
11827;6;NULL;Sara;Baker;0
25729;8;NULL;Tabitha;Kapoor;0
28008;1;NULL;Jada;Baker;2
19703;4;NULL;Katelyn;Baker;2
27931;8;NULL;Tabitha;Patel;1
11081;4;NULL;Savannah;Baker;1
15833;9;NULL;Tabitha;Kovar;0
25741;10;NULL;Tabitha;Sai;0
11703;4;NULL;Kaylee;Baker;1
20968;10;NULL;Arturo;Yuan;2
26495;6;NULL;Allison;Baker;2
16482;9;NULL;Tabitha;Arthur;1
15542;4;NULL;Andrea;Baker;2
14461;1;NULL;Chloe;Gonzalez;1
16413;8;NULL;Julia;Gonzalez;0
14787;10;NULL;Tabitha;Smith;0
26337;1;NULL;Jennifer;Gonzalez;0
13349;4;NULL;Kaitlyn;Gonzalez;2
13065;6;NULL;Morgan;Gonzalez;0
26761;9;NULL;Tabitha;Prasad;1
26475;4;NULL;Isabella;Gonzalez;0
25215;9;NULL;Natalie;Gonzalez;0
25715;9;NULL;Tabitha;Sara;0
18915;4;NULL;Sydney;Gonzalez;2
16601;10;NULL;Tabitha;Rana;0
22234;6;NULL;Katherine;Gonzalez;0
17511;9;NULL;Tabitha;Subram;0
17134;1;NULL;Tabitha;Mehta;0
24296;4;NULL;Amanda;Gonzalez;0
24044;10;NULL;Arturo;Kumar;0
27778;10;NULL;Tabitha;Garcia;0
25724;8;NULL;Tabitha;Fernandez;0
15349;4;NULL;Stephanie;Gonzalez;0
26865;10;NULL;Tabitha;Martinez;0
23587;4;NULL;Hailey;Gonzalez;1
28267;4;NULL;Jordan;Young;2
11619;6;NULL;Sierra;Young;0
26136;9;NULL;Tabitha;Gonzalez;0
24725;1;NULL;Bailey;Young;1
27736;1;NULL;Mackenzie;Young;2
19305;10;NULL;Gabriella;Young;0
19860;1;NULL;Sara;Young;2
21785;4;NULL;Tabitha;Rodriguez;0
25466;7;NULL;Janet;Young;0
27408;4;NULL;Tabitha;Sanchez;0
23700;1;NULL;Katelyn;Young;0
25971;6;NULL;Savannah;Young;1
22632;7;NULL;Tabitha;Perez;0
25269;9;NULL;Tabitha;Martin;0
13756;6;NULL;Kaylee;Young;0
23644;9;NULL;Allison;Young;1
16688;9;NULL;Tabitha;Gomez;0
11283;4;NULL;Arturo;Lal;0
28498;7;NULL;Tabitha;Ruiz;0
19034;8;NULL;Tabitha;Diaz;1
22092;1;NULL;Andrea;Young;2
18952;1;NULL;Chloe;Hernandez;1
19603;9;NULL;Tabitha;Hernandez;0
22135;1;NULL;Julia;Hernandez;0
24436;4;NULL;Jennifer;Hernandez;0
25647;10;NULL;Kaitlyn;Hernandez;1
11637;4;NULL;Morgan;Hernandez;0
15028;9;NULL;Tabitha;Alvarez;2
13220;4;NULL;Isabella;Hernandez;1
15932;8;NULL;Tabitha;Jimenez;1
14565;4;NULL;Natalie;Hernandez;0
19959;9;NULL;Tabitha;Moreno;0
22103;4;NULL;Alexandra;Hernandez;0
18441;4;NULL;Tabitha;Munoz;0
13456;1;NULL;Sydney;Hernandez;2
24528;4;NULL;Katherine;Hernandez;0
18837;4;NULL;Amanda;Hernandez;1
14780;7;NULL;Tabitha;Alonso;0
21235;4;NULL;Stephanie;Hernandez;0
22416;10;NULL;Tabitha;Romero;0
24059;8;NULL;Tabitha;Navarro;2
18727;9;NULL;Hailey;Hernandez;0
13648;9;NULL;Arturo;Sharma;0
21884;9;NULL;Tabitha;Gutierrez;1
17629;8;NULL;Tabitha;Torres;0
21925;6;NULL;Tabitha;Dominguez;0
14950;10;NULL;Maria;Hernandez;0
15848;1;NULL;Gabrielle;Hernandez;2
14254;4;NULL;Tabitha;Gill;1
11769;6;NULL;Haley;Hernandez;1
19821;4;NULL;Tabitha;Vazquez;0
20944;7;NULL;Rebecca;Hernandez;0
21609;4;NULL;Tabitha;Blanco;0
26172;4;NULL;Madeline;Hernandez;0
18980;1;NULL;Sophia;Hernandez;0
17272;1;NULL;Mary;Hernandez;1
28327;9;NULL;Tabitha;Serrano;1
16019;4;NULL;Amber;Hernandez;0
20147;10;NULL;Tabitha;Ramos;0
11957;1;NULL;Courtney;Hernandez;0
26644;1;NULL;Jenna;Hernandez;2
14688;8;NULL;Tabitha;Carlson;2
25110;9;NULL;Tabitha;Suarez;0
16104;1;NULL;Jordan;Hernandez;0
27393;6;NULL;Sierra;Hernandez;0
22465;7;NULL;Arturo;Shan;2
17496;9;NULL;Tabitha;Sanz;0
28626;6;NULL;Bailey;Hernandez;0
21784;1;NULL;Mackenzie;Hernandez;1
16375;4;NULL;Gabriella;Hernandez;0
15167;1;NULL;Sara;Hernandez;0
11803;1;NULL;Jan;Hernandez;0
25266;9;NULL;Kari;Suri;2
11256;1;NULL;Katelyn;Hernandez;0
11445;9;NULL;Kari;Kim;0
16793;4;NULL;Savannah;Hernandez;1
26221;8;NULL;Kari;Chapman;1
22007;1;NULL;Kaylee;Hernandez;0
20541;4;NULL;Allison;Hernandez;1
21762;1;NULL;Andrea;Hernandez;0
21531;7;NULL;Kari;Vance;0
15269;1;NULL;Chloe;King;0
21278;1;NULL;Julia;King;2
20762;4;NULL;Jennifer;King;2
13308;1;NULL;Kaitlyn;King;1
15063;8;NULL;Kari;Malhotra;0
14231;9;NULL;Kari;Sai;0
24180;8;NULL;Arturo;Jai;0
19681;6;NULL;Morgan;King;1
27922;1;NULL;Isabella;King;0
26675;4;NULL;Natalie;King;1
20579;7;NULL;Alexandra;King;1
23405;4;NULL;Kari;Madan;1
29133;1;NULL;Sydney;King;0
14164;8;NULL;Kari;Smith;0
20750;4;NULL;Katherine;King;0
17778;7;NULL;Kari;Prasad;2
18751;4;NULL;Kari;Schmidt;0
24648;4;NULL;Amanda;King;2
17754;7;NULL;Stephanie;King;0
28214;9;NULL;Hailey;King;2
16392;7;NULL;Kari;Raman;0
28202;9;NULL;Maria;King;0
26350;6;NULL;Gabrielle;King;0
12682;9;NULL;Kari;Subram;0
12322;7;NULL;Kari;Mehta;0
15389;4;NULL;Joan;King;1
16233;4;NULL;Rebecca;King;0
14805;8;NULL;Kari;Garcia;2
29303;9;NULL;Arturo;Pal;2
13788;10;NULL;Kari;Fernandez;0
19994;4;NULL;Madeline;King;2
